date,position,number
2023-04-24,tercero,68
2023-04-24,segundo,88
2023-04-25,primero,53
2023-04-25,tercero,68
2023-04-25,segundo,71
2023-04-26,tercero,51
2023-04-26,segundo,64
2023-04-26,primero,27
2023-04-27,tercero,34
2023-04-27,segundo,70
2023-04-27,primero,9
2023-04-28,primero,90
2023-04-28,tercero,61
2023-04-28,segundo,91
2023-04-29,segundo,17
2023-04-29,primero,43
2023-04-29,tercero,40
2023-04-30,tercero,81
2023-04-30,segundo,98
2023-04-30,primero,40
2023-05-01,tercero,96
2023-05-01,segundo,68
2023-05-01,primero,96
2023-05-02,primero,40
2023-05-02,segundo,23
2023-05-02,tercero,23
2023-05-03,primero,72
2023-05-03,tercero,12
2023-05-03,segundo,3
2023-05-04,tercero,55
2023-05-04,segundo,11
2023-05-04,primero,73
2023-05-05,tercero,15
2023-05-05,segundo,20
2023-05-05,primero,48
2023-05-06,primero,43
2023-05-06,segundo,40
2023-05-06,tercero,76
2023-05-07,segundo,4
2023-05-07,primero,84
2023-05-07,tercero,98
2023-05-08,tercero,41
2023-05-08,segundo,74
2023-05-08,primero,3
2023-05-09,tercero,71
2023-05-09,segundo,45
2023-05-09,primero,87
2023-05-10,primero,45
2023-05-10,tercero,44
2023-05-10,segundo,18
2023-05-11,tercero,39
2023-05-11,segundo,27
2023-05-11,primero,84
2023-05-12,tercero,31
2023-05-12,segundo,56
2023-05-12,primero,5
2023-05-13,tercero,68
2023-05-13,segundo,35
2023-05-13,primero,98
2023-05-14,tercero,9
2023-05-14,segundo,18
2023-05-14,primero,56
2023-05-15,primero,39
2023-05-15,tercero,99
2023-05-15,segundo,32
2023-05-16,tercero,57
2023-05-16,segundo,26
2023-05-16,primero,46
2023-05-17,tercero,88
2023-05-17,segundo,65
2023-05-17,primero,94
2023-05-18,tercero,7
2023-05-18,segundo,31
2023-05-18,primero,63
2023-05-19,primero,95
2023-05-19,tercero,55
2023-05-19,segundo,7
2023-05-20,tercero,44
2023-05-20,segundo,64
2023-05-20,primero,63
2023-05-21,tercero,37
2023-05-21,segundo,89
2023-05-21,primero,44
2023-05-22,tercero,52
2023-05-22,segundo,89
2023-05-22,primero,68
2023-05-23,primero,55
2023-05-23,tercero,26
2023-05-23,segundo,76
2023-05-24,tercero,34
2023-05-24,segundo,78
2023-05-24,primero,47
2023-05-25,tercero,60
2023-05-25,segundo,22
2023-05-25,primero,97
2023-05-26,tercero,65
2023-05-26,segundo,30
2023-05-26,primero,11
2023-05-27,primero,12
2023-05-27,segundo,37
2023-05-27,tercero,7
2023-05-28,primero,10
2023-05-28,tercero,32
2023-05-28,segundo,50
2023-05-29,primero,67
2023-05-29,tercero,75
2023-05-29,segundo,74
2023-05-30,primero,32
2023-05-30,tercero,35
2023-05-30,segundo,36
2023-05-31,primero,23
2023-05-31,tercero,36
2023-05-31,segundo,51
2023-06-01,tercero,12
2023-06-01,segundo,67
2023-06-01,primero,78
2023-06-02,tercero,61
2023-06-02,segundo,95
2023-06-02,primero,31
2023-06-03,primero,83
2023-06-03,tercero,59
2023-06-03,segundo,85
2023-06-04,segundo,26
2023-06-04,primero,27
2023-06-04,tercero,87
2023-06-06,tercero,52
2023-06-06,segundo,86
2023-06-06,primero,40
2023-06-07,tercero,22
2023-06-07,segundo,58
2023-06-07,primero,82
2023-06-08,primero,94
2023-06-08,segundo,69
2023-06-08,tercero,19
2023-06-09,primero,99
2023-06-09,tercero,75
2023-06-09,segundo,57
2023-06-10,tercero,16
2023-06-10,segundo,87
2023-06-10,primero,44
2023-06-11,tercero,40
2023-06-11,segundo,14
2023-06-11,primero,70
2023-06-12,primero,94
2023-06-12,segundo,47
2023-06-12,tercero,67
2023-06-13,segundo,37
2023-06-13,primero,88
2023-06-13,tercero,22
2023-06-14,tercero,73
2023-06-14,segundo,12
2023-06-14,primero,42
2023-06-15,tercero,90
2023-06-15,segundo,21
2023-06-15,primero,9
2023-06-16,primero,83
2023-06-16,tercero,51
2023-06-16,segundo,7
2023-06-17,tercero,12
2023-06-17,segundo,18
2023-06-17,primero,46
2023-06-18,tercero,90
2023-06-18,segundo,20
2023-06-18,primero,79
2023-06-19,tercero,26
2023-06-19,segundo,42
2023-06-19,primero,21
2023-06-20,tercero,36
2023-06-20,segundo,87
2023-06-20,primero,71
2023-06-21,primero,60
2023-06-21,tercero,62
2023-06-21,segundo,73
2023-06-22,tercero,10
2023-06-22,segundo,61
2023-06-22,primero,12
2023-06-23,tercero,65
2023-06-23,segundo,19
2023-06-23,primero,11
2023-06-24,tercero,37
2023-06-24,segundo,97
2023-06-24,primero,27
2023-06-25,primero,70
2023-06-25,tercero,68
2023-06-25,segundo,38
2023-06-26,tercero,44
2023-06-26,segundo,61
2023-06-26,primero,62
2023-06-27,tercero,57
2023-06-27,segundo,54
2023-06-27,primero,48
2023-06-28,tercero,78
2023-06-28,segundo,90
2023-06-28,primero,54
2023-06-29,primero,98
2023-06-29,tercero,26
2023-06-29,segundo,81
2023-06-30,tercero,94
2023-06-30,segundo,86
2023-06-30,primero,72
2023-07-01,tercero,10
2023-07-01,segundo,3
2023-07-01,primero,58
2023-07-02,tercero,61
2023-07-02,segundo,63
2023-07-02,primero,64
2023-07-03,primero,8
2023-07-03,segundo,62
2023-07-03,tercero,92
2023-07-04,primero,32
2023-07-04,tercero,45
2023-07-04,segundo,89
2023-07-05,primero,26
2023-07-05,tercero,20
2023-07-05,segundo,20
2023-07-06,primero,27
2023-07-06,tercero,66
2023-07-06,segundo,14
2023-07-07,tercero,45
2023-07-07,segundo,87
2023-07-07,primero,39
2023-07-08,tercero,17
2023-07-08,segundo,0
2023-07-08,primero,32
2023-07-09,primero,4
2023-07-09,segundo,15
2023-07-09,tercero,93
2023-07-10,segundo,11
2023-07-10,primero,75
2023-07-10,tercero,89
2023-07-11,tercero,61
2023-07-11,segundo,92
2023-07-11,primero,84
2023-07-12,tercero,7
2023-07-12,segundo,64
2023-07-12,primero,48
2023-07-13,primero,95
2023-07-13,tercero,56
2023-07-13,segundo,12
2023-07-14,tercero,60
2023-07-14,segundo,81
2023-07-14,primero,16
2023-07-15,tercero,69
2023-07-15,segundo,57
2023-07-15,primero,74
2023-07-16,tercero,12
2023-07-16,segundo,39
2023-07-16,primero,25
2023-07-17,primero,72
2023-07-17,segundo,69
2023-07-17,tercero,77
2023-07-18,tercero,10
2023-07-18,segundo,70
2023-07-18,primero,6
2023-07-19,tercero,90
2023-07-19,segundo,35
2023-07-19,primero,64
2023-07-20,tercero,97
2023-07-20,segundo,51
2023-07-20,primero,66
2023-07-21,primero,70
2023-07-21,segundo,13
2023-07-21,tercero,36
2023-07-22,primero,93
2023-07-22,tercero,39
2023-07-22,segundo,78
2023-07-23,primero,70
2023-07-23,tercero,30
2023-07-23,segundo,70
2023-07-24,tercero,89
2023-07-24,segundo,22
2023-07-24,primero,41
2023-07-25,tercero,42
2023-07-25,segundo,52
2023-07-25,primero,32
2023-07-26,primero,93
2023-07-26,tercero,6
2023-07-26,segundo,72
2023-07-27,segundo,7
2023-07-27,primero,64
2023-07-27,tercero,70
2023-07-28,tercero,16
2023-07-28,segundo,46
2023-07-28,primero,45
2023-07-29,tercero,94
2023-07-29,segundo,44
2023-07-29,primero,31
2023-07-30,primero,92
2023-07-30,segundo,33
2023-07-30,tercero,52
2023-07-31,primero,85
2023-07-31,tercero,1
2023-07-31,segundo,34
2023-08-01,tercero,45
2023-08-01,segundo,4
2023-08-01,primero,50
2023-08-02,tercero,60
2023-08-02,segundo,57
2023-08-02,primero,80
2023-08-03,primero,81
2023-08-03,segundo,53
2023-08-03,tercero,89
2023-08-04,segundo,50
2023-08-04,primero,78
2023-08-04,tercero,60
2023-08-05,tercero,97
2023-08-05,segundo,2
2023-08-05,primero,74
2023-08-06,tercero,69
2023-08-06,segundo,89
2023-08-06,primero,13
2023-08-07,primero,89
2023-08-07,tercero,94
2023-08-07,segundo,40
2023-08-08,segundo,30
2023-08-08,tercero,18
2023-08-08,primero,54
2023-08-09,tercero,28
2023-08-09,segundo,37
2023-08-09,primero,32
2023-08-10,tercero,17
2023-08-10,segundo,34
2023-08-10,primero,9
2023-08-11,tercero,69
2023-08-11,segundo,94
2023-08-11,primero,67
2023-08-12,primero,13
2023-08-12,segundo,94
2023-08-12,tercero,88
2023-08-13,tercero,63
2023-08-13,segundo,65
2023-08-13,primero,89
2023-08-14,tercero,14
2023-08-14,segundo,91
2023-08-14,primero,37
2023-08-15,tercero,82
2023-08-15,segundo,6
2023-08-15,primero,54
2023-08-16,primero,54
2023-08-16,tercero,82
2023-08-16,segundo,6
2023-08-17,segundo,36
2023-08-17,primero,21
2023-08-17,tercero,46
2023-08-18,tercero,10
2023-08-18,segundo,79
2023-08-18,primero,24
2023-08-19,tercero,63
2023-08-19,segundo,93
2023-08-19,primero,18
2023-08-20,tercero,18
2023-08-20,segundo,94
2023-08-20,primero,95
2023-08-21,primero,46
2023-08-21,segundo,82
2023-08-21,tercero,50
2023-08-24,tercero,47
2023-08-24,segundo,54
2023-08-24,primero,19
2023-08-25,tercero,99
2023-08-25,segundo,32
2023-08-25,primero,95
2023-08-26,tercero,49
2023-08-26,segundo,14
2023-08-26,primero,58
2023-08-27,primero,77
2023-08-27,segundo,0
2023-08-27,tercero,92
2023-08-28,primero,66
2023-08-28,tercero,86
2023-08-28,segundo,40
2023-08-29,tercero,93
2023-08-29,segundo,98
2023-08-29,primero,15
2023-08-30,tercero,56
2023-08-30,segundo,80
2023-08-30,primero,50
2023-08-31,tercero,38
2023-08-31,segundo,51
2023-08-31,primero,27
2023-09-01,primero,55
2023-09-01,segundo,39
2023-09-01,tercero,68
2023-09-02,tercero,29
2023-09-02,segundo,6
2023-09-02,primero,58
2023-09-03,tercero,74
2023-09-03,segundo,77
2023-09-03,primero,57
2023-09-04,tercero,9
2023-09-04,segundo,90
2023-09-04,primero,48
2023-09-05,primero,37
2023-09-05,tercero,91
2023-09-05,segundo,76
2023-09-06,tercero,17
2023-09-06,segundo,9
2023-09-06,primero,32
2023-09-07,tercero,50
2023-09-07,segundo,39
2023-09-07,primero,41
2023-09-08,tercero,68
2023-09-08,segundo,55
2023-09-08,primero,4
2023-09-09,tercero,77
2023-09-09,segundo,64
2023-09-09,primero,89
2023-09-10,primero,92
2023-09-10,tercero,73
2023-09-10,segundo,33
2023-09-11,tercero,36
2023-09-11,segundo,3
2023-09-11,primero,85
2023-09-12,tercero,2
2023-09-12,segundo,64
2023-09-12,primero,83
2023-09-13,tercero,97
2023-09-13,segundo,28
2023-09-13,primero,99
2023-09-14,primero,80
2023-09-14,tercero,95
2023-09-14,segundo,8
2023-09-15,primero,71
2023-09-15,tercero,46
2023-09-15,segundo,70
2023-09-16,tercero,42
2023-09-16,segundo,98
2023-09-16,primero,47
2023-09-17,tercero,92
2023-09-17,segundo,78
2023-09-17,primero,24
2023-09-18,tercero,76
2023-09-18,segundo,69
2023-09-18,primero,15
2023-09-19,primero,54
2023-09-19,segundo,18
2023-09-19,tercero,61
2023-09-20,tercero,4
2023-09-20,segundo,76
2023-09-20,primero,54
2023-09-21,tercero,11
2023-09-21,segundo,28
2023-09-21,primero,86
2023-09-22,tercero,79
2023-09-22,segundo,95
2023-09-22,primero,57
2023-09-23,primero,53
2023-09-23,tercero,81
2023-09-23,segundo,48
2023-09-25,tercero,37
2023-09-25,segundo,20
2023-09-25,primero,52
2023-09-26,tercero,65
2023-09-26,segundo,49
2023-09-26,primero,96
2023-09-27,tercero,13
2023-09-27,segundo,55
2023-09-27,primero,50
2023-09-28,tercero,17
2023-09-28,segundo,85
2023-09-28,primero,71
2023-09-29,primero,69
2023-09-29,tercero,15
2023-09-29,segundo,66
2023-09-30,tercero,0
2023-09-30,segundo,6
2023-09-30,primero,36
2023-10-01,tercero,18
2023-10-01,segundo,68
2023-10-01,primero,78
2023-10-02,tercero,40
2023-10-02,segundo,44
2023-10-02,primero,75
2023-10-03,primero,86
2023-10-03,tercero,8
2023-10-03,segundo,20
2023-10-04,tercero,56
2023-10-04,segundo,20
2023-10-04,primero,0
2023-10-05,tercero,33
2023-10-05,segundo,11
2023-10-05,primero,46
2023-10-06,tercero,32
2023-10-06,segundo,59
2023-10-06,primero,92
2023-10-07,tercero,28
2023-10-07,segundo,56
2023-10-07,primero,24
2023-10-08,primero,44
2023-10-08,tercero,58
2023-10-08,segundo,17
2023-10-09,tercero,81
2023-10-09,segundo,52
2023-10-09,primero,54
2023-10-10,tercero,82
2023-10-10,segundo,85
2023-10-10,primero,82
2023-10-11,tercero,63
2023-10-11,segundo,55
2023-10-11,primero,64
2023-10-12,primero,83
2023-10-12,tercero,21
2023-10-12,segundo,79
2023-10-13,tercero,42
2023-10-13,segundo,65
2023-10-13,primero,8
2023-10-14,tercero,38
2023-10-14,segundo,20
2023-10-14,primero,10
2023-10-15,tercero,47
2023-10-15,segundo,97
2023-10-15,primero,14
2023-10-16,primero,43
2023-10-16,tercero,19
2023-10-16,segundo,20
2023-10-17,tercero,40
2023-10-17,segundo,73
2023-10-17,primero,90
2023-10-18,tercero,68
2023-10-18,segundo,16
2023-10-18,primero,46
2023-10-19,tercero,89
2023-10-19,segundo,51
2023-10-19,primero,33
2023-10-20,primero,12
2023-10-20,tercero,85
2023-10-20,segundo,10
2023-10-21,primero,67
2023-10-21,tercero,20
2023-10-21,segundo,49
2023-10-22,primero,68
2023-10-22,tercero,20
2023-10-22,segundo,11
2023-10-23,primero,9
2023-10-23,tercero,36
2023-10-23,segundo,64
2023-10-24,primero,81
2023-10-24,tercero,64
2023-10-24,segundo,66
2023-10-25,tercero,50
2023-10-25,segundo,74
2023-10-25,primero,40
2023-10-26,tercero,34
2023-10-26,segundo,68
2023-10-26,primero,63
2023-10-27,primero,37
2023-10-27,segundo,76
2023-10-27,tercero,73
2023-10-28,segundo,79
2023-10-28,primero,12
2023-10-28,tercero,34
2023-10-29,tercero,83
2023-10-29,segundo,64
2023-10-29,primero,2
2023-10-30,tercero,31
2023-10-30,segundo,80
2023-10-30,primero,65
2023-10-31,primero,96
2023-10-31,tercero,65
2023-10-31,segundo,37
2023-11-01,tercero,96
2023-11-01,segundo,38
2023-11-01,primero,12
2023-11-02,tercero,73
2023-11-02,segundo,89
2023-11-02,primero,15
2023-11-03,tercero,30
2023-11-03,segundo,12
2023-11-03,primero,7
2023-11-04,primero,89
2023-11-04,segundo,25
2023-11-04,tercero,42
2023-11-05,tercero,7
2023-11-05,segundo,42
2023-11-05,primero,24
2023-11-06,tercero,35
2023-11-06,segundo,80
2023-11-06,primero,66
2023-11-07,tercero,29
2023-11-07,segundo,12
2023-11-07,primero,87
2023-11-08,primero,21
2023-11-08,segundo,9
2023-11-08,tercero,81
2023-11-09,primero,42
2023-11-09,tercero,47
2023-11-09,segundo,7
2023-11-10,primero,44
2023-11-10,tercero,82
2023-11-10,segundo,77
2023-11-11,tercero,36
2023-11-11,segundo,31
2023-11-11,primero,96
2023-11-12,tercero,46
2023-11-12,segundo,11
2023-11-12,primero,53
2023-11-13,primero,82
2023-11-13,tercero,98
2023-11-13,segundo,12
2023-11-14,segundo,62
2023-11-14,primero,64
2023-11-14,tercero,51
2023-11-15,tercero,49
2023-11-15,segundo,79
2023-11-15,primero,49
2023-11-16,tercero,77
2023-11-16,segundo,59
2023-11-16,primero,33
2023-11-17,primero,89
2023-11-17,segundo,40
2023-11-17,tercero,39
2023-11-18,primero,15
2023-11-18,tercero,32
2023-11-18,segundo,16
2023-11-20,tercero,53
2023-11-20,segundo,97
2023-11-20,primero,75
2023-11-21,tercero,75
2023-11-21,segundo,41
2023-11-21,primero,50
2023-11-22,primero,60
2023-11-22,segundo,40
2023-11-22,tercero,13
2023-11-23,segundo,30
2023-11-23,primero,84
2023-11-23,tercero,33
2023-11-24,tercero,78
2023-11-24,segundo,30
2023-11-24,primero,54
2023-11-25,tercero,86
2023-11-25,segundo,21
2023-11-25,primero,53
2023-11-26,primero,99
2023-11-26,tercero,67
2023-11-26,segundo,36
2023-11-27,segundo,54
2023-11-27,primero,68
2023-11-27,tercero,82
2023-11-28,tercero,42
2023-11-28,segundo,7
2023-11-28,primero,8
2023-11-29,tercero,93
2023-11-29,segundo,86
2023-11-29,primero,99
2023-11-30,tercero,2
2023-11-30,segundo,18
2023-11-30,primero,34
2023-12-01,primero,18
2023-12-01,segundo,53
2023-12-01,tercero,47
2023-12-02,tercero,0
2023-12-02,segundo,58
2023-12-02,primero,79
2023-12-03,tercero,50
2023-12-03,segundo,94
2023-12-03,primero,72
2023-12-04,tercero,82
2023-12-04,segundo,65
2023-12-04,primero,66
2023-12-05,primero,63
2023-12-05,segundo,96
2023-12-05,tercero,63
2023-12-06,tercero,83
2023-12-06,segundo,74
2023-12-06,primero,93
2023-12-07,tercero,49
2023-12-07,segundo,21
2023-12-07,primero,4
2023-12-08,tercero,95
2023-12-08,segundo,65
2023-12-08,primero,23
2023-12-09,tercero,29
2023-12-09,segundo,45
2023-12-09,primero,93
2023-12-10,primero,60
2023-12-10,tercero,41
2023-12-10,segundo,61
2023-12-11,tercero,72
2023-12-11,segundo,29
2023-12-11,primero,44
2023-12-12,tercero,91
2023-12-12,segundo,75
2023-12-12,primero,4
2023-12-13,tercero,16
2023-12-13,segundo,59
2023-12-13,primero,25
2023-12-14,primero,98
2023-12-14,tercero,88
2023-12-14,segundo,2
2023-12-15,tercero,82
2023-12-15,segundo,46
2023-12-15,primero,49
2023-12-16,tercero,82
2023-12-16,segundo,27
2023-12-16,primero,1
2023-12-17,tercero,15
2023-12-17,segundo,72
2023-12-17,primero,6
2023-12-18,tercero,75
2023-12-18,segundo,42
2023-12-18,primero,27
2023-12-19,primero,29
2023-12-19,tercero,37
2023-12-19,segundo,89
2023-12-20,tercero,33
2023-12-20,segundo,78
2023-12-20,primero,69
2023-12-21,tercero,8
2023-12-21,segundo,11
2023-12-21,primero,33
2023-12-22,tercero,30
2023-12-22,segundo,47
2023-12-22,primero,62
2023-12-23,primero,29
2023-12-23,tercero,84
2023-12-23,segundo,20
2023-12-26,tercero,40
2023-12-26,segundo,48
2023-12-26,primero,40
2023-12-27,tercero,28
2023-12-27,segundo,89
2023-12-27,primero,68
2023-12-28,tercero,14
2023-12-28,segundo,9
2023-12-28,primero,85
2023-12-29,primero,67
2023-12-29,tercero,1
2023-12-29,segundo,45
2023-12-30,tercero,98
2023-12-30,segundo,35
2023-12-30,primero,99
2024-01-02,tercero,56
2024-01-02,segundo,71
2024-01-02,primero,95
2024-01-03,tercero,0
2024-01-03,segundo,72
2024-01-03,primero,2
2024-01-04,primero,12
2024-01-04,segundo,19
2024-01-04,tercero,78
2024-01-05,primero,33
2024-01-05,tercero,73
2024-01-05,segundo,39
2024-01-06,primero,42
2024-01-06,tercero,25
2024-01-06,segundo,95
2024-01-07,primero,1
2024-01-07,tercero,87
2024-01-07,segundo,29
2024-01-08,primero,97
2024-01-08,tercero,88
2024-01-08,segundo,47
2024-01-09,tercero,79
2024-01-09,segundo,69
2024-01-09,primero,18
2024-01-10,tercero,11
2024-01-10,segundo,75
2024-01-10,primero,4
2024-01-11,primero,72
2024-01-11,tercero,23
2024-01-11,segundo,14
2024-01-12,segundo,83
2024-01-12,primero,58
2024-01-12,tercero,5
2024-01-13,tercero,32
2024-01-13,segundo,47
2024-01-13,primero,60
2024-01-14,tercero,0
2024-01-14,segundo,43
2024-01-14,primero,69
2024-01-15,primero,55
2024-01-15,segundo,77
2024-01-15,tercero,75
2024-01-16,primero,57
2024-01-16,tercero,22
2024-01-16,segundo,95
2024-01-17,tercero,46
2024-01-17,segundo,63
2024-01-17,primero,28
2024-01-18,tercero,65
2024-01-18,segundo,48
2024-01-18,primero,2
2024-01-19,primero,13
2024-01-19,segundo,12
2024-01-19,tercero,52
2024-01-20,segundo,51
2024-01-20,primero,56
2024-01-20,tercero,86
2024-01-22,tercero,5
2024-01-22,segundo,81
2024-01-22,primero,53
2024-01-23,tercero,9
2024-01-23,segundo,8
2024-01-23,primero,54
2024-01-24,primero,65
2024-01-24,tercero,46
2024-01-24,segundo,53
2024-01-25,tercero,35
2024-01-25,segundo,89
2024-01-25,primero,40
2024-01-26,tercero,44
2024-01-26,segundo,10
2024-01-26,primero,73
2024-01-27,tercero,81
2024-01-27,segundo,17
2024-01-27,primero,99
2024-01-28,tercero,65
2024-01-28,segundo,40
2024-01-28,primero,91
2024-01-29,primero,88
2024-01-29,tercero,75
2024-01-29,segundo,75
2024-01-30,tercero,71
2024-01-30,segundo,30
2024-01-30,primero,96
2024-01-31,tercero,82
2024-01-31,segundo,90
2024-01-31,primero,53
2024-02-01,tercero,54
2024-02-01,segundo,29
2024-02-01,primero,99
2024-02-02,primero,41
2024-02-02,tercero,10
2024-02-02,segundo,38
2024-02-03,tercero,33
2024-02-03,segundo,21
2024-02-03,primero,70
2024-02-04,tercero,7
2024-02-04,segundo,17
2024-02-04,primero,33
2024-02-05,tercero,37
2024-02-05,segundo,1
2024-02-05,primero,98
2024-02-06,primero,37
2024-02-06,tercero,59
2024-02-06,segundo,25
2024-02-07,tercero,59
2024-02-07,segundo,75
2024-02-07,primero,47
2024-02-08,tercero,22
2024-02-08,segundo,64
2024-02-08,primero,62
2024-02-09,tercero,45
2024-02-09,segundo,33
2024-02-09,primero,7
2024-02-10,primero,60
2024-02-10,segundo,56
2024-02-10,tercero,34
2024-02-11,primero,10
2024-02-11,tercero,32
2024-02-11,segundo,23
2024-02-12,primero,68
2024-02-12,tercero,55
2024-02-12,segundo,89
2024-02-13,primero,91
2024-02-13,tercero,5
2024-02-13,segundo,54
2024-02-14,tercero,45
2024-02-14,segundo,34
2024-02-14,primero,54
2024-02-15,tercero,11
2024-02-15,segundo,62
2024-02-15,primero,24
2024-02-16,primero,23
2024-02-16,segundo,82
2024-02-16,tercero,19
2024-02-17,segundo,46
2024-02-17,primero,94
2024-02-17,tercero,89
2024-02-19,tercero,95
2024-02-19,segundo,3
2024-02-19,primero,52
2024-02-20,tercero,71
2024-02-20,segundo,73
2024-02-20,primero,28
2024-02-21,primero,32
2024-02-21,tercero,7
2024-02-21,segundo,91
2024-02-22,tercero,41
2024-02-22,segundo,82
2024-02-22,primero,70
2024-02-23,tercero,68
2024-02-23,segundo,13
2024-02-23,primero,81
2024-02-24,tercero,92
2024-02-24,segundo,61
2024-02-24,primero,38
2024-02-25,primero,40
2024-02-25,segundo,4
2024-02-25,tercero,96
2024-02-26,tercero,71
2024-02-26,segundo,78
2024-02-26,primero,16
2024-02-28,tercero,91
2024-02-28,segundo,19
2024-02-28,primero,79
2024-02-29,tercero,45
2024-02-29,segundo,7
2024-02-29,primero,26
2024-03-01,primero,31
2024-03-01,segundo,39
2024-03-01,tercero,75
2024-03-02,primero,39
2024-03-02,tercero,86
2024-03-02,segundo,13
2024-03-03,primero,22
2024-03-03,tercero,19
2024-03-03,segundo,96
2024-03-04,tercero,47
2024-03-04,segundo,25
2024-03-04,primero,81
2024-03-05,tercero,98
2024-03-05,segundo,54
2024-03-05,primero,37
2024-03-06,primero,59
2024-03-06,tercero,21
2024-03-06,segundo,81
2024-03-07,segundo,39
2024-03-07,primero,59
2024-03-07,tercero,30
2024-03-08,tercero,13
2024-03-08,segundo,21
2024-03-08,primero,1
2024-03-09,tercero,76
2024-03-09,segundo,48
2024-03-09,primero,55
2024-03-10,primero,80
2024-03-10,segundo,16
2024-03-10,tercero,28
2024-03-11,primero,57
2024-03-11,tercero,52
2024-03-11,segundo,7
2024-03-12,tercero,90
2024-03-12,segundo,33
2024-03-12,primero,59
2024-03-13,tercero,13
2024-03-13,segundo,85
2024-03-13,primero,30
2024-03-14,primero,87
2024-03-14,segundo,17
2024-03-14,tercero,15
2024-03-15,segundo,3
2024-03-15,primero,87
2024-03-15,tercero,15
2024-03-16,tercero,56
2024-03-16,segundo,31
2024-03-16,primero,15
2024-03-17,tercero,20
2024-03-17,segundo,3
